title,twcount,href
Yellen expected to be confirmed by Senate,33,http://theplazz.com/2013/11/1456975/
Ford sues ex-staffers over escort use claims,45,http://theplazz.com/2013/11/1457315/
Obama proposes a ‘fix’ for cancelled coverage,93,http://theplazz.com/2013/11/1456972/
Can a ‘fix’ repair all that’s wrong with O’care?,32,http://theplazz.com/2013/11/1459497/
Hagel talks strategy at Defense One Summit,3,http://theplazz.com/2013/11/1457780/
Obamacare compared to Hurricane Katrina,35,http://theplazz.com/2013/11/1462342/
China to ease up on one-child policy,8,http://theplazz.com/2013/11/1462706/
"Xbox One, Playstation 4 face off before holidays",14,http://theplazz.com/2013/11/1463025/
"Despite veto threat, House passes Upton bill",44,http://theplazz.com/2013/11/1461260/
San Francisco grants Batkid’s wish,64,http://theplazz.com/2013/11/1464271/
"Ford loses most mayoral powers, gets TV show",20,http://theplazz.com/2013/11/1463036/
Hacker Hammond sentenced to ten years,11,http://theplazz.com/2013/11/1463830/
Baldwin show yanked for 2 weeks over gay slur,24,http://theplazz.com/2013/11/1460483/
Weekend@ThePlazz: Random Brilliance,62,http://theplazz.com/2013/11/1447715/
Jay Z decides to work with Barney’s,3,http://theplazz.com/2013/11/1467176/
Geithner takes private-equity job,10,http://theplazz.com/2013/11/1467377/
Lady Gaga does double duty on SNL,11,http://theplazz.com/2013/11/1468557/
Acclaimed novelist Doris Lessing dead at 94,16,http://theplazz.com/2013/11/1469490/
Georges St-Pierre wins UFC 167 by split decision,4,http://theplazz.com/2013/11/1468088/
Severe tornadoes touch down in Chicago area,27,http://theplazz.com/2013/11/1469901/
"NFL week 11: ‘Skins, Falcons keep on losing",50,http://theplazz.com/2013/11/1469995/
Feud erupts between Cheney sisters,32,http://theplazz.com/2013/11/1470543/
US Congress discusses legitimacy of bitcoin,23,http://theplazz.com/2013/11/1472387/
Debate ensues after ‘white moms’ remark,6,http://theplazz.com/2013/11/1470944/
Dems look to deal with Obamacare fallout,10,http://theplazz.com/2013/11/1472127/
Zimmerman arrested for domestic violence,27,http://theplazz.com/2013/11/1473797/
"Ford loses cool, tramples over councilor",55,http://theplazz.com/2013/11/1474222/
Trained monkeys to the rescue at YouTube,7,http://theplazz.com/2013/11/1475018/
Walmart employees solicited for food,10,http://theplazz.com/2013/11/1473950/
MSNBC host apologizes for Palin comments,8,http://theplazz.com/2013/11/1475473/
Blasts at Iran’s embassy in Beirut kill 23,8,http://theplazz.com/2013/11/1476854/
World Toilet Day: A time to focus on sanitation,7,http://theplazz.com/2013/11/1477619/
‘Selfie’ chosen as Word of the Year,29,http://theplazz.com/2013/11/1477345/
Murder-suicide attempt in Sen. Deeds’ stabbing,14,http://theplazz.com/2013/11/1477852/
Kanye debuts new video starring Kim Kardashian,16,http://theplazz.com/2013/11/1477879/
"Approval ratings drop for Obama, ACA",10,http://theplazz.com/2013/11/1477048/
150 years since Lincoln’s Gettysburg Address,22,http://theplazz.com/2013/11/1478040/
911 call by Zimmerman’s girlfriend released,21,http://theplazz.com/2013/11/1479466/
Investors get some of JPM $13B settlement,12,http://theplazz.com/2013/11/1479591/
Magician Blaine wows celebs in prime-time,9,http://theplazz.com/2013/11/1481435/
Bernanke says interest rates likely to stay low,10,http://theplazz.com/2013/11/1480675/
Fla. Rep. Radel pleads guilty to cocaine charge,54,http://theplazz.com/2013/11/1479859/
Tweeps look for a head start on Xmas shopping,8,http://theplazz.com/2013/11/1482430/
How will Syria’s chemical weapons be destroyed?,6,http://theplazz.com/2013/11/1482725/
Obama bestows 16 Medals of Freedom,30,http://theplazz.com/2013/11/1483504/
Ford’s personal trainer a convicted drug trafficker,9,http://theplazz.com/2013/11/1484036/
Reid leads talk on ‘nuclear option’ in Senate,30,http://theplazz.com/2013/11/1483858/
FRED gets interactive charts and graphs,4,http://theplazz.com/2013/11/1484549/
Adam Levine named ‘sexiest man alive’,11,http://theplazz.com/2013/11/1484784/
Obama to Senate: Postpone Iran sanctions,14,http://theplazz.com/2013/11/1480362/
A disgusted A-Rod storms out of hearing,10,http://theplazz.com/2013/11/1484350/
Senate votes adding up for Yellen as Fed chair,8,http://theplazz.com/2013/11/1483260/
Cong. Trey Radel takes leave of absence,35,http://theplazz.com/2013/11/1485977/
Pact may keep U.S. troops in Afghanistan,6,http://theplazz.com/2013/11/1486905/
Senate ‘goes nuclear’ on filibuster option,103,http://theplazz.com/2013/11/1488230/
FCC considers allowing cell calls on flights,11,http://theplazz.com/2013/11/1489898/
The Swiss answer to income inequality,11,http://theplazz.com/2013/11/1488911/
Problems with O’care go beyond glitches,17,http://theplazz.com/2013/11/1488849/
Majority believe JFK killed in conspiracy,87,http://theplazz.com/2013/11/1469550/
Feminists to FLOTUS: ‘It’s about damn time!’,6,http://theplazz.com/2013/11/1491910/
Woodward: ‘Snowden should’ve come to me’,5,http://theplazz.com/2013/11/1489913/
Limbaugh’s rape analogy draws fire,4,http://theplazz.com/2013/11/1495420/
Kerry in Geneva to clinch deal with Iran,27,http://theplazz.com/2013/11/1494623/
Weekend@ThePlazz: Random Brilliance,73,http://theplazz.com/2013/11/1479416/
Obamacare enrollment deadlines pushed back,10,http://theplazz.com/2013/11/1496588/
Jews enjoy a double holiday this Thanksgiving,9,http://theplazz.com/2013/11/1496704/
"With ‘Day of the Doctor,’ Who celebrates 50 years",20,http://theplazz.com/2013/11/1495648/
"In college football, FSU vandalizes Idaho",12,http://theplazz.com/2013/11/1496859/
Negotiators: Preliminary deal reached in Geneva,60,http://theplazz.com/2013/11/1498231/
Obama: Nuclear deal ‘an important first step’,38,http://theplazz.com/2013/11/1498397/
Israeli leader calls Iran deal ‘historic mistake’,18,http://theplazz.com/2013/11/1499711/
Reactions to deal vary from support to concern,29,http://theplazz.com/2013/11/1499760/
GOP sen. calls Iran deal ‘distraction’ from ACA,15,http://theplazz.com/2013/11/1499867/
Chaos ensues in race to NFL playoffs,61,http://theplazz.com/2013/11/1500767/
Taylor Swift cleans up at AMAs,57,http://theplazz.com/2013/11/1501309/
"Congress, Israel remain skeptical of Iran deal",32,http://theplazz.com/2013/11/1503600/
"Ice, snow hinders holiday travel plans",12,http://theplazz.com/2013/11/1503647/
Twitter battles onslaught of fake accounts,12,http://theplazz.com/2013/11/1503828/
Black Friday: To shop or not to shop?,24,http://theplazz.com/2013/11/1504349/
Ukrainians protest their government’s EU snub,9,http://theplazz.com/2013/11/1504274/
Tech boom a bust for middle class tenants,5,http://theplazz.com/2013/11/1502249/
Katie Couric joining Yahoo! as news anchor,6,http://theplazz.com/2013/11/1504690/
"Obama in Calif. to talk immigration, raise cash",21,http://theplazz.com/2013/11/1505114/
"From latkes to Turkey Day, kale is everywhere",5,http://theplazz.com/2013/11/1504365/
Obamacare update as deadline looms,20,http://theplazz.com/2013/11/1504241/
Ex-Buzzfeed writer swipes back on Gawker,7,http://theplazz.com/2013/11/1505775/
"Rogen, Franco parody Kimye in ‘Bound 3′",13,http://theplazz.com/2013/11/1505973/
49ers back in form in victory over ‘Skins,18,http://theplazz.com/2013/11/1506421/
Critics ratchet up the rhetoric over Iran deal,32,http://theplazz.com/2013/11/1506686/
Thanksgiving turkey talk gets underway,73,http://theplazz.com/2013/11/1501286/
US-Afghan deal delayed amid new demands,11,http://theplazz.com/2013/11/1507762/
Pope warns of tyranny of unfettered capitalism,27,http://theplazz.com/2013/11/1508321/
US building permits jump to five-year high,4,http://theplazz.com/2013/11/1507771/
WHO admits major blunder in HIV claim,5,http://theplazz.com/2013/11/1507985/
MSNBC axes Baldwin’s show over anti-gay slur,21,http://theplazz.com/2013/11/1509163/
Afghanistan: Stoning for adultery to become legal,4,http://theplazz.com/2013/11/1507810/
Obama: Hollywood promotes US values,11,http://theplazz.com/2013/11/1510126/
Godfather of Israeli rock’n’roll dead at 74,5,http://theplazz.com/2013/11/1510194/
CBS suspends Logan over Benghazi interview,6,http://theplazz.com/2013/11/1511757/
NSA targets porn habits of ‘radical Muslims’,16,http://theplazz.com/2013/11/1511786/
Hanukkah begins: Come light the menorah,39,http://theplazz.com/2013/11/1512258/
Another O’care delay as POTUS hits new low,9,http://theplazz.com/2013/11/1512767/
Tweeps give thanks before Thanksgiving,47,http://theplazz.com/2013/11/1512666/
Obama gets flak for immigration comment,5,http://theplazz.com/2013/11/1512750/
Supreme Court wades into contraception battle,24,http://theplazz.com/2013/11/1508782/
Dubai gets boost with right to host Expo 2020,5,http://theplazz.com/2013/11/1513085/
‘Popcorn’ wins title of America’s Turkey,41,http://theplazz.com/2013/11/1513338/
Travelers delayed as severe storm goes east,14,http://theplazz.com/2013/11/1512886/
Italy boots Berlusconi from parliament,4,http://theplazz.com/2013/11/1513007/
Vatican embassy move creates controversy,9,http://theplazz.com/2013/11/1514608/
"A day full of thanks, feasts and families",270,http://theplazz.com/2013/11/1515547/
Social media protest Black Thursday frenzy,36,http://theplazz.com/2013/11/1515553/
High winds don’t blow it for Macy’s parade,27,http://theplazz.com/2013/11/1516078/
Lewis Collins of ‘The Professionals’ dies,4,http://theplazz.com/2013/11/1515856/
"SK, Japan enter China’s new air defense zone",11,http://theplazz.com/2013/11/1516630/
Turkey Day football kicks off in prime time,37,http://theplazz.com/2013/11/1516815/
Thanksgivukkah: A mashup for the ages,39,http://theplazz.com/2013/11/1515088/
Did Comet ISON survive encounter with the Sun?,13,http://theplazz.com/2013/11/1517292/
"For many, shopping replaced Thanksgiving",62,http://theplazz.com/2013/11/1519078/
"Battling leftovers, guilt from overeating",29,http://theplazz.com/2013/11/1519521/
Kanye says Obama not as connected as Jews,7,http://theplazz.com/2013/11/1519558/
Obamas may stay in DC after presidency,5,http://theplazz.com/2013/11/1519551/
Police make arrests at Walmart protests,17,http://theplazz.com/2013/11/1521298/
NY Observer editor Peter Kaplan dead at 59,26,http://theplazz.com/2013/11/1521446/
Weekend@ThePlazz: Random Brilliance,86,http://theplazz.com/2013/11/1504114/
"Chopper crashes into pub, killing at least 8",12,http://theplazz.com/2013/11/1521385/
Nuclear launch code shocker: 00000000,5,http://theplazz.com/2013/11/1521935/
#ShopSmall today and help local businesses,27,http://theplazz.com/2013/11/1521890/
It’s official: The holiday season is upon us,32,http://theplazz.com/2013/11/1521706/
‘Catching Fire’ breaks Turkey Day record,35,http://theplazz.com/2013/11/1486612/
Ukraine police crack down on protesters,15,http://theplazz.com/2013/11/1522983/
"Ohio State topples mighty Michigan, 42-41",16,http://theplazz.com/2013/11/1523089/
Auburn defeats ‘Bama in ‘biggest Iron Bowl yet’,64,http://theplazz.com/2013/11/1523613/
"Around the globe, World AIDS Day observed",33,http://theplazz.com/2013/12/1521709/
Will Obamacare site meet today’s deadline?,33,http://theplazz.com/2013/12/1521912/
‘Fast & Furious’ star Walker dies in crash,64,http://theplazz.com/2013/12/1524359/
"Metro-North train derails, kills 4 in Bronx",21,http://theplazz.com/2013/12/1524989/
GOP claims racism ended with Parks’ arrest,18,http://theplazz.com/2013/12/1525267/
NFL week 13: Wild card races heat up,39,http://theplazz.com/2013/12/1525481/
‘Philomena’ cracks box-office top ten,7,http://theplazz.com/2013/12/1526182/
"Amazon tests delivery by drone, CEO says",76,http://theplazz.com/2013/12/1526702/
‘Homeland’ fans still digesting Episode 10,9,http://theplazz.com/2013/12/1527527/
British Olympic diver Daley reveals new love,25,http://theplazz.com/2013/12/1528111/
Cyber Monday deals distract during workday,38,http://theplazz.com/2013/12/1528041/
Unclear if Obamacare website totally glitch free,32,http://theplazz.com/2013/12/1528241/
Ukrainian parliament calls vote amid protests,19,http://theplazz.com/2013/12/1528885/
Tolkien’s Smaug spotted at NZ airport,8,http://theplazz.com/2013/12/1529300/
LA Coroner’s Office unable to ID Walker,11,http://theplazz.com/2013/12/1529585/
"Bezos’ drone delivery idea won’t fly, critics say",49,http://theplazz.com/2013/12/1529548/
Iranian oil negotiators reassert OPEC authority,6,http://theplazz.com/2013/12/1529551/
Bloomberg golfed after Bronx train derailment,9,http://theplazz.com/2013/12/1530058/
Artist Laure Prouvost wins Turner Prize,4,http://theplazz.com/2013/12/1530179/
"Seahawks slaughter Saints in Seattle, 34-7",19,http://theplazz.com/2013/12/1531118/
National Zoo’s panda cub named ‘Bao Bao’,3,http://theplazz.com/2013/12/1531709/
"On Twitter, Francis the ‘trend-iest’ pope ever",27,http://theplazz.com/2013/12/1531129/
Apple ventures into social media with Topsy,7,http://theplazz.com/2013/12/1531705/
Boehner pressed for Obamacare alternative,26,http://theplazz.com/2013/12/1532894/
O’Reilly stokes the ‘War on Christmas’ debate,20,http://theplazz.com/2013/12/1531929/
Upload an #unselfie on #GivingTuesday,34,http://theplazz.com/2013/12/1533335/
Biden does diplomatic balancing act in Asia,14,http://theplazz.com/2013/12/1533593/
Detroit bankruptcy puts pensions at risk,19,http://theplazz.com/2013/12/1533440/
Fast food workers plan 100-city wage strike,11,http://theplazz.com/2013/12/1533621/
Obama launches new Obamacare campaign,48,http://theplazz.com/2013/12/1534109/
Is Cuomos’ interview a breach of ethic?,5,http://theplazz.com/2013/12/1534074/
Metro North train operator ‘zoned out’,4,http://theplazz.com/2013/12/1535126/
Billy Joel announces New York residency,5,http://theplazz.com/2013/12/1534112/
Will Yankees regret Ellsbury deal?,19,http://theplazz.com/2013/12/1536302/
"Syrian aid situation dire, warns UN official",7,http://theplazz.com/2013/12/1535443/
Taper talk pushes gold to 5-month high,6,http://theplazz.com/2013/12/1537575/
Cheney daughters’ spat surprises their dad,7,http://theplazz.com/2013/12/1537900/
Obama speech focuses on economic inequality,45,http://theplazz.com/2013/12/1537791/
Millennials disapprove of Obama and Obamacare,13,http://theplazz.com/2013/12/1538091/
Health exchange sign ups surge for 2 days,12,http://theplazz.com/2013/12/1538936/
Sandy Hook massacre 911 calls released,12,http://theplazz.com/2013/12/1539424/
Harvard: Grade inflation lowers standards,7,http://theplazz.com/2013/12/1539463/
MSNBC host Martin Bashir leaves network,31,http://theplazz.com/2013/12/1539896/
Obama Youth visit White House for summit,5,http://theplazz.com/2013/12/1539792/
NSA collects 5Bn cell location records daily,9,http://theplazz.com/2013/12/1540171/
Ford’s relationship with gang members messy,13,http://theplazz.com/2013/12/1540671/
Warren: ‘I’m not running for president’,10,http://theplazz.com/2013/12/1540374/
Classy? Ron Burgundy dominates the airwaves,13,http://theplazz.com/2013/12/1540927/
Protests continue as OSCE begins in Kiev,5,http://theplazz.com/2013/12/1540645/
Season’s Tweetings: A holiday countdown,65,http://theplazz.com/2013/12/1534879/
"GDP grows 3.6 percent, beating expectations",9,http://theplazz.com/2013/12/1543135/
Security keeps Obama from using an iPhone,6,http://theplazz.com/2013/12/1543103/
Fast-food workers strike in 100 cities,17,http://theplazz.com/2013/12/1543178/
De Blasio names Bratton as NYPD head,10,http://theplazz.com/2013/12/1543256/
NRCC aims to re-brand GOP as women-friendly,11,http://theplazz.com/2013/12/1542637/
Obamacare still a tough sell after relaunch,12,http://theplazz.com/2013/12/1543196/
‘Amazing Spider-Man 2′ trailer hits the Web,8,http://theplazz.com/2013/12/1544158/
"ALEC convention targets renewables, renewals",5,http://theplazz.com/2013/12/1544120/
Dem think tank Third Way slams populists,10,http://theplazz.com/2013/12/1544211/
"Jay Z, Beyonce go vegan to celebrate 44th",5,http://theplazz.com/2013/12/1544764/
Obama’s Kenyan uncle says they lived together,11,http://theplazz.com/2013/12/1544870/
Apartheid resistance leader Mandela has died,307,http://theplazz.com/2013/12/1545199/
Lessons to be learned from Mandela’s legacy,31,http://theplazz.com/2013/12/1548635/
November jobs report sparks stock rebound,26,http://theplazz.com/2013/12/1548734/
"Cano, Jay-Z net $240 ml deal with Mariners",16,http://theplazz.com/2013/12/1549835/
Underwood sets off Twitter storm as Maria,92,http://theplazz.com/2013/12/1544464/
Politico column shot down by HHS,8,http://theplazz.com/2013/12/1549773/
No luck of the draw for US soccer team,29,http://theplazz.com/2013/12/1550113/
Texans fire head coach Gary Kubiak,5,http://theplazz.com/2013/12/1550398/
The National Christmas Tree lights up the night,11,http://theplazz.com/2013/12/1551381/
Tweeps share their ‘Madiba’ moments,26,http://theplazz.com/2013/12/1546557/
Macklemore & Lewis get 7 Grammy noms,16,http://theplazz.com/2013/12/1552872/
Wintry weather packs a wallop nationwide,52,http://theplazz.com/2013/12/1549690/
Weekend@ThePlazz: Random Brilliance,108,http://theplazz.com/2013/12/1527565/
Settling old scores after Mandela’s death,56,http://theplazz.com/2013/12/1549148/
72 years later: ‘A date which will live in infamy’,36,http://theplazz.com/2013/12/1553097/
Auburn defeats Missouri for SEC Championship,27,http://theplazz.com/2013/12/1553697/
Iran on everyone’s mind at Saban Forum,10,http://theplazz.com/2013/12/1553871/
Rudd lets ‘Anchorman’ co-stars crash SNL,12,http://theplazz.com/2013/12/1553662/
Morale drops at NSA amid new revelations,10,http://theplazz.com/2013/12/1556270/
NFL football week 14: Battles in the snow,64,http://theplazz.com/2013/12/1556702/
"Global elite, Qunu village prep for Mandela burial",15,http://theplazz.com/2013/12/1556229/
Snow and ice move into mid-Atlantic states,22,http://theplazz.com/2013/12/1559152/
Protesters topple Lenin statue in Ukraine,28,http://theplazz.com/2013/12/1556212/
NYT runs series on plight of homeless children,26,http://theplazz.com/2013/12/1558998/
World leaders travel to Africa for memorial,17,http://theplazz.com/2013/12/1559208/
Did US ‘cherry pick’ intelligence on Syria?,7,http://theplazz.com/2013/12/1559793/
"NSA spies on Warcraft, Xbox, 2nd Life gamers",19,http://theplazz.com/2013/12/1560303/
Senate returns from Thanksgiving recess,4,http://theplazz.com/2013/12/1560733/
Obamacare: So you think you’re covered?,15,http://theplazz.com/2013/12/1559996/
Putin ‘liquidates’ state news media outlets,8,http://theplazz.com/2013/12/1560834/
Google bus at city bus stop stirs protest,18,http://theplazz.com/2013/12/1561207/
Computer Ed Week features ‘Hour of Code’,7,http://theplazz.com/2013/12/1560882/
"Gov’t sells last GM shares, $10.5B short",6,http://theplazz.com/2013/12/1561926/
Monday night football: Bears maul Cowboys,16,http://theplazz.com/2013/12/1561965/
"Podesta back in WH, as Obama counselor",16,http://theplazz.com/2013/12/1563251/
"‘Love, Actually’ brews controversy",12,http://theplazz.com/2013/12/1563312/
World leaders turn out for Mandela memorial,54,http://theplazz.com/2013/12/1563399/
The globe marks World Human Rights Day,16,http://theplazz.com/2013/12/1563562/
"Obama shakes hands with Castro, oh my!",65,http://theplazz.com/2013/12/1563797/
Tea Party challenger for Texas Sen. Cornyn,15,http://theplazz.com/2013/12/1563250/
Tila Tequila says Hitler was misunderstood,8,http://theplazz.com/2013/12/1562147/
New Jersey lane closure process unprecedented,7,http://theplazz.com/2013/12/1564032/
Snow shuts down Fed government and schools,49,http://theplazz.com/2013/12/1563993/
"Who will it be: Snowden, Pope Francis, Miley?",26,http://theplazz.com/2013/12/1559195/
"Congress nears deals on defense, budget",9,http://theplazz.com/2013/12/1561514/
Nobel laureates collect their prizes,6,http://theplazz.com/2013/12/1563535/
GM names auto world’s first female CEO,13,http://theplazz.com/2013/12/1564709/
Senate confirms Millett to DC Circuit Court,11,http://theplazz.com/2013/12/1564705/
Obama poses for a selfie at Mandela’s memorial,38,http://theplazz.com/2013/12/1565264/
Kerry asks House for a delay on Iran sanctions,9,http://theplazz.com/2013/12/1565829/
Malkin’s Twitchy sells to Salem Communications,8,http://theplazz.com/2013/12/1566383/
Stockman announces run against Cornyn,26,http://theplazz.com/2013/12/1566450/
Obama’s approval levels out – or does it?,8,http://theplazz.com/2013/12/1567058/
Time unveils its ‘Person of the Year’,51,http://theplazz.com/2013/12/1569086/
New poll shows Obama ends year on low note,13,http://theplazz.com/2013/12/1569100/
Ryan-Murray budget deal announced,71,http://theplazz.com/2013/12/1567186/
Indian Supreme Court reinstates gay sex ban,15,http://theplazz.com/2013/12/1569668/
NSA uses cookies to pinpoint ‘targets’,15,http://theplazz.com/2013/12/1570184/
GOP leaders defend new deal amid opposition,29,http://theplazz.com/2013/12/1569944/
SAG announces nominees for 2014,9,http://theplazz.com/2013/12/1569908/
Will an Israeli banker become Fed vice chair?,14,http://theplazz.com/2013/12/1570970/
Protesters rebuild barricades in Kiev,19,http://theplazz.com/2013/12/1567670/
Rumors abound UT coach will step down,13,http://theplazz.com/2013/12/1568390/
No extended UI benefits in bipartisan budget,16,http://theplazz.com/2013/12/1571123/
Twitter’s latest mobile update irks tweeps,13,http://theplazz.com/2013/12/1571919/
Alexander aide fired amid child porn charges,7,http://theplazz.com/2013/12/1572171/
"One year later, Sandy Hook reverberates",9,http://theplazz.com/2013/12/1572365/
Memorial interpreter blames schizophrenia,42,http://theplazz.com/2013/12/1569696/
Fox anchor claims Santa and Jesus are white,57,http://theplazz.com/2013/12/1573620/
Two films tie for most Golden Globe nods,22,http://theplazz.com/2013/12/1574273/
JP Morgan to reportedly pay $2bn settlement,4,http://theplazz.com/2013/12/1574835/
Instagram ups the competition,12,http://theplazz.com/2013/12/1574893/
Budget act passes House 332-94,39,http://theplazz.com/2013/12/1575342/
Majority of US wants higher minimum wages,6,http://theplazz.com/2013/12/1572675/
Yahoo users may be missing weeks of emails,3,http://theplazz.com/2013/12/1576234/
Obama gets PolitiFact’s ‘Lie of the Year’ award,10,http://theplazz.com/2013/12/1577030/
Twitter rolls back troll-friendly “block” change,40,http://theplazz.com/2013/12/1577401/
Kim Jong Un executes his ousted Uncle Thaek,47,http://theplazz.com/2013/12/1576931/
"Despite CIA bombshell, new hope for Levinson?",9,http://theplazz.com/2013/12/1577201/
Drone strike in Yemen kills wedding party,9,http://theplazz.com/2013/12/1577151/
‘SNL’ to add black female cast member,4,http://theplazz.com/2013/12/1578294/
Beyonce drops surprise visual album,68,http://theplazz.com/2013/12/1578817/
Get lucky on 2013’s last Friday the 13th,13,http://theplazz.com/2013/12/1579260/
It’s a birthday bash for Bernanke,4,http://theplazz.com/2013/12/1579393/
Senate stalls in tackling budget bill,9,http://theplazz.com/2013/12/1580039/
Snow falls in Cairo for first time in 100 years,11,http://theplazz.com/2013/12/1580670/
FCC moves toward lifting in-flight cell phone ban,5,http://theplazz.com/2013/12/1580841/
"Suspect kills self, shoots 1, in CO school shooting",36,http://theplazz.com/2013/12/1581208/
‘Hobbit’ sequel ‘Smaug’ hits theaters,27,http://theplazz.com/2013/12/1581516/
Santorum’s O’care comments draw ridicule,10,http://theplazz.com/2013/12/1581968/
Weekend@ThePlazz: Random Brilliance,88,http://theplazz.com/2013/12/1559118/
Santa Clauses swarm NYC for Santacon,35,http://theplazz.com/2013/12/1583205/
The nation remembers the Sandy Hook victims,39,http://theplazz.com/2013/12/1583120/
China lands soft probe on the moon,18,http://theplazz.com/2013/12/1583769/
"From Chicago to Cairo, snow is the word",35,http://theplazz.com/2013/12/1584428/
Texas Longhorns coach Mack Brown resigns,4,http://theplazz.com/2013/12/1585042/
Mandela laid to rest in traditional funeral,13,http://theplazz.com/2013/12/1583123/
Season’s Tweetings: A holiday countdown,110,http://theplazz.com/2013/12/1553806/
McCain encourages protesters in Kiev,9,http://theplazz.com/2013/12/1586051/
Film legend Peter O’Toole dies at 81,67,http://theplazz.com/2013/12/1586576/
NFL week 15: Wild card battles continue,52,http://theplazz.com/2013/12/1586734/
Whitewash or exposé: ’60 Minutes’ and the NSA,30,http://theplazz.com/2013/12/1587662/
‘Homeland’ season finale gets Twitter buzzing,27,http://theplazz.com/2013/12/1588698/
Oscar-winning actress Joan Fontaine dies at 96,11,http://theplazz.com/2013/12/1588841/
China releases a photo of its flag on the Moon,8,http://theplazz.com/2013/12/1588834/
Pope Francis says he’s no Marxist,10,http://theplazz.com/2013/12/1588924/
Harvard bomb scare cancels final exams,10,http://theplazz.com/2013/12/1589410/
GOP infighting over 2-year budget deal,14,http://theplazz.com/2013/12/1589514/
Judge: NSA methods ‘almost Orwellian’,31,http://theplazz.com/2013/12/1590571/
"New DHS Secretary, Asst Sec. of State confirmed",9,http://theplazz.com/2013/12/1591612/
Monday Night Football: Ravens at Lions,16,http://theplazz.com/2013/12/1591593/
Brooks stirs the pot with ‘Thought Leader’ column,26,http://theplazz.com/2013/12/1592392/
"Obama disapproval at all-time high, poll finds",7,http://theplazz.com/2013/12/1593290/
Snowden pens letter to the people of Brazil,19,http://theplazz.com/2013/12/1593388/
Study: Vitamins could do more harm than good,17,http://theplazz.com/2013/12/1593729/
Pope invites homeless to his birthday breakfast,7,http://theplazz.com/2013/12/1593617/
Bipartisan budget deal clears Senate hurdle,19,http://theplazz.com/2013/12/1593975/
"Tech CEOs talk O’care, NSA with Obama",13,http://theplazz.com/2013/12/1593669/
"110 years ago, Wright bros ‘slip the surly bonds’",6,http://theplazz.com/2013/12/1591609/
LaBeouf admits to plagiarizing film,32,http://theplazz.com/2013/12/1594499/
Microsoft CEO to take over O’care website,5,http://theplazz.com/2013/12/1595499/
Two winners of $636M Mega Millions jackpot,23,http://theplazz.com/2013/12/1595704/
"Russia, Ukraine sign pledge for $15B bailout",10,http://theplazz.com/2013/12/1595772/
Top US officials will not attend Olympic Games,23,http://theplazz.com/2013/12/1596512/
3 US representatives announce retirement,11,http://theplazz.com/2013/12/1596481/
"KISS, Nirvana to join Rock&Roll Hall of Fame",9,http://theplazz.com/2013/12/1595638/
The black Santa debate rages on,31,http://theplazz.com/2013/12/1592205/
O’care ad’s ‘Pajama Boy’ draws mockery,36,http://theplazz.com/2013/12/1597520/
"Journalists, WH discuss access to Obama",4,http://theplazz.com/2013/12/1598442/
Clashes in South Sudan kill nearly 500,10,http://theplazz.com/2013/12/1598734/
Netflix releases trailer for ‘MITT’ documentary,17,http://theplazz.com/2013/12/1598897/
Fed to announce taper decision today,11,http://theplazz.com/2013/12/1598681/
‘Anchorman 2′ leaves critics wanting more,16,http://theplazz.com/2013/12/1598790/
Obama counselor: GOP like Jonestown cult,12,http://theplazz.com/2013/12/1599306/
Virginia Sen. Obenshain concedes AG race,6,http://theplazz.com/2013/12/1599644/
CNN reportedly interested in Jay Leno,6,http://theplazz.com/2013/12/1599783/
Fed announces taper of $10 billion a month,47,http://theplazz.com/2013/12/1600129/
‘Duck Dynasty’ patriarch suspended for remarks,61,http://theplazz.com/2013/12/1599977/
White House releases NSA reform report,26,http://theplazz.com/2013/12/1599760/
Lawmakers pass bipartisan budget deal,27,http://theplazz.com/2013/12/1600974/
India takes punitive action for official’s arrest,10,http://theplazz.com/2013/12/1600910/
WH to nominate Baucus for ambassador to China,16,http://theplazz.com/2013/12/1601543/
Heat outpace Pacers 97-94 in rivalry match,11,http://theplazz.com/2013/12/1601616/
Brad Pitt still a 10 as he celebrates the big 5-0,4,http://theplazz.com/2013/12/1602528/
Jailed Russian activists inch closer to freedom,25,http://theplazz.com/2013/12/1603484/
Pioneer pornographer dies at 77,7,http://theplazz.com/2013/12/1603861/
Hillary says she’ll decide on 2016 in 2014,8,http://theplazz.com/2013/12/1603670/
Target confirms customers’ cards hacked,8,http://theplazz.com/2013/12/1604180/
What would Brian Boitano do? Come out,10,http://theplazz.com/2013/12/1604953/
New Mexico court says okay to gay marriage,13,http://theplazz.com/2013/12/1605110/
Carney says Obama will veto Iran sanctions bill,11,http://theplazz.com/2013/12/1605176/
Christie to sign DREAM Act into NJ law,3,http://theplazz.com/2013/12/1605639/
Ceiling collapses in crowded London theater,10,http://theplazz.com/2013/12/1606000/
Obama pardons 8 convicted for crack,10,http://theplazz.com/2013/12/1605705/
Kobe Bryant sidelined again by knee injury,6,http://theplazz.com/2013/12/1606914/
HHS: no ACA penalty if your plan was canceled,25,http://theplazz.com/2013/12/1606834/
"But what the ‘Duck’ about free speech, man?",88,http://theplazz.com/2013/12/1604822/
First Family to spend winter holiday in Hawaii,10,http://theplazz.com/2013/12/1608633/
Dennis Rodman returns to North Korea,15,http://theplazz.com/2013/12/1608390/
Obama faces press for the last time in 2013,38,http://theplazz.com/2013/12/1608588/
Canadian court strikes down prostitution laws,5,http://theplazz.com/2013/12/1608618/
